Coefficients,Intercept
"[0.491586834192276, 0.003199385479092598, -0.0006637591286562383, -0.09768311679363251, 0.023238295689225197, -0.013433163054287434, 0.03887027129530907]",0.0346803292632103
"[0.4267798066139221, 0.03320299834012985, 0.028344394639134407, -0.06384865939617157, 0.02834438718855381, -0.04122364521026611, -0.08775775134563446]",0.05201219022274017
"[0.25947797298431396, -0.06913402676582336, 0.008877502754330635, -0.032205503433942795, 0.050333354622125626, -0.05502977594733238, 0.39320406317710876]",0.037039704620838165
"[0.48013657331466675, 0.0038238801062107086, 0.0338166244328022, -0.051793422549963, 0.0338166169822216, -0.07159479707479477, 0.042875904589891434]",0.06611482799053192
"[0.3667467534542084, 0.017296820878982544, 0.04708041995763779, -0.059361279010772705, 0.04708045348525047, -0.08690818399190903, 0.2089817374944687]",0.05100925639271736
"[0.4776970446109772, 0.0005969256162643433, 0.005536905024200678, 0.01049915049225092, 0.05388617515563965, -0.06119539961218834, 0.12758882343769073]",0.038539037108421326
"[0.4148864150047302, -0.022921696305274963, 0.0045743477530777454, 0.03474702686071396, 0.02782059833407402, -0.0432124100625515, 0.21676041185855865]",0.013119475916028023
"[0.340412974357605, -0.021588817238807678, 0.019187144935131073, 0.022936489433050156, 0.04092927649617195, -0.05492085590958595, 0.25226926803588867]",0.026718303561210632
"[0.35357579588890076, -0.07133054733276367, 0.0024292166344821453, -0.020892523229122162, 0.0074335443787276745, -0.01634514145553112, 0.41132843494415283]",0.019635364413261414
"[0.2810428738594055, 0.04193727672100067, 0.04657749831676483, 0.1366896778345108, 0.04657749459147453, -0.10342905670404434, 0.16617083549499512]",0.024027086794376373
"[0.3444054424762726, 0.02363590896129608, 0.036592964082956314, 0.050139419734478, 0.03659295290708542, -0.06805220246315002, 0.023716740310192108]",0.04253606125712395
"[0.36314675211906433, -0.0042753517627716064, 0.047456856817007065, 0.06138965114951134, 0.04745687544345856, -0.11315194517374039, 0.22562886774539948]",0.02864217758178711
"[0.3540365695953369, -0.04983310401439667, 0.0018737659556791186, 0.03521022945642471, 0.04095696285367012, -0.04515708610415459, 0.20118075609207153]",0.02430167980492115
"[0.3033982813358307, 0.009718760848045349, 0.0010276093380525708, 0.06546176224946976, 0.07744448632001877, -0.07740373909473419, 0.18197543919086456]",0.024354301393032074
"[0.3760721981525421, -0.01960064470767975, 0.004693139810115099, -0.005059762392193079, 0.05090431496500969, -0.07190392911434174, 0.24842830002307892]",0.02602914720773697
"[0.22236736118793488, 0.05498717725276947, 0.07760625332593918, 0.1063930094242096, 0.07760623842477798, -0.17452631890773773, 0.12805628776550293]",0.04229249805212021
"[0.25203171372413635, -0.010485634207725525, 0.06058816239237785, 0.04825504496693611, 0.06058817729353905, -0.1383264660835266, 0.25905442237854004]",0.031219642609357834
"[0.28435108065605164, -0.023033559322357178, 0.02690408006310463, 0.040650781244039536, 0.021577101200819016, -0.04705867916345596, 0.28585609793663025]",0.02053765580058098
"[0.17368508875370026, 0.012162566184997559, 0.036565348505973816, 0.13925528526306152, 0.0365653820335865, -0.06848614662885666, 0.37982362508773804]",0.02904287725687027
"[0.2045033723115921, -0.025621235370635986, 0.02454986423254013, 0.061126336455345154, 0.024549871683120728, -0.05121892690658569, 0.4179242253303528]",0.024584751576185226
"[0.3237949013710022, -0.04869626462459564, 0.01147348340600729, -0.015738656744360924, 0.002351215807721019, 0.005623933859169483, 0.2625395953655243]",0.01911049149930477
"[0.4796386957168579, 0.00902683287858963, 0.0003070876409765333, -0.08560801297426224, -0.005924577824771404, 0.03843050077557564, 0.14092247188091278]",0.01840030401945114
"[0.35607948899269104, -0.037782564759254456, 0.009772514924407005, 0.006889408454298973, 0.024351250380277634, -0.031499218195676804, 0.2731378674507141]",0.021002698689699173
"[0.40492764115333557, -0.09320473670959473, -0.0242755226790905, -0.0014019706286489964, -0.024275492876768112, 0.08722998201847076, 0.3903751075267792]",0.03723214566707611
"[0.2341700792312622, -0.004290372133255005, 0.0063462588004767895, 0.026965675875544548, 0.006346340756863356, 0.015599395148456097, 0.3595847189426422]",0.025376997888088226
"[0.3646197021007538, 0.01285727322101593, 0.005246966611593962, -0.009910120628774166, 0.005246992688626051, 0.0024349894374608994, 0.2376783937215805]",0.034711435437202454
"[0.31344085931777954, -0.06193491816520691, 0.032582204788923264, -0.015114005655050278, 0.03258221223950386, -0.06795066595077515, 0.3658542335033417]",0.05722001940011978
"[0.44381389021873474, 0.09596014767885208, 0.017428625375032425, -0.009962440468370914, 0.017428595572710037, -0.00010971439041895792, -0.016662204638123512]",0.05023367702960968
"[0.38855063915252686, -0.013372838497161865, -0.013050748035311699, -0.027192765846848488, -0.01305079273879528, 0.06868596374988556, 0.22874779999256134]",0.038068272173404694
"[0.34825319051742554, -0.04397818446159363, 0.014253983274102211, 0.0006719166412949562, 0.013376440852880478, -0.021343732252717018, 0.25766822695732117]",0.02155490778386593
"[0.24903452396392822, -0.023316264152526855, 0.00044721728772856295, 0.006409976631402969, 0.00044717630953527987, 0.03255293518304825, 0.386913925409317]",0.03159186244010925
"[0.4095810353755951, 0.08567636460065842, 0.04648242145776749, 0.026006154716014862, 0.04648246243596077, -0.08775012940168381, 0.04482556879520416]",0.04286961257457733
"[0.2647292912006378, -0.03635817766189575, 0.01045232079923153, 0.04132716357707977, 0.010452328249812126, -0.02253500372171402, 0.4232209324836731]",0.020580746233463287
"[0.38104838132858276, -0.031180083751678467, 0.013066366314888, -0.029635336250066757, 0.055532947182655334, -0.07741047441959381, 0.2331354320049286]",0.02679074928164482
"[0.2239542305469513, -0.02600298821926117, 0.04531214013695717, 0.08060194551944733, 0.045312151312828064, -0.10223449766635895, 0.23437011241912842]",0.038360532373189926
"[0.42423611879348755, -0.01220354437828064, 0.011758601292967796, -0.0433904230594635, 0.016835184767842293, -0.013466093689203262, 0.1177087351679802]",0.027695627883076668
"[0.21360711753368378, -0.07999202609062195, 0.002807627897709608, -0.006364122033119202, 0.0506722666323185, -0.05644244700670242, 0.38966014981269836]",0.028591260313987732
"[0.321551650762558, 0.03566264733672142, 0.01595138944685459, -0.001421152614057064, 0.01595138944685459, -0.006506158970296383, 0.0509362556040287]",0.03340435028076172
"[0.4570614695549011, 0.01202702522277832, 0.004048681817948818, 0.021465575322508812, 0.004048696719110012, 0.0054580820724368095, 0.170004740357399]",0.02506813406944275
"[0.22898313403129578, -0.02167573571205139, 0.030501672998070717, 0.06437939405441284, 0.030501676723361015, -0.07006583362817764, 0.32683229446411133]",0.024149611592292786
"[0.3481909930706024, 0.04081154614686966, 0.032871853560209274, 0.02863805927336216, 0.032871853560209274, -0.0777895525097847, 0.07990449666976929]",0.028583375737071037
"[0.3099101781845093, -0.0023415088653564453, 0.0009713468025438488, 0.06216001138091087, 0.06370671093463898, -0.06435847282409668, 0.20593933761119843]",0.023556247353553772
"[0.4139343798160553, -0.01152677834033966, 0.01655355468392372, -0.003118165535852313, -0.005497043952345848, 0.00020067697914782912, 0.208962544798851]",0.015219632536172867
"[0.4137513339519501, -0.04740002751350403, 0.009673443622887135, -0.0007595849456265569, 0.01936464197933674, -0.04492602124810219, 0.23455223441123962]",0.015397924929857254
"[0.2832176089286804, 0.04478289186954498, 0.05691314861178398, 0.040439583361148834, 0.05691318213939667, -0.1017448678612709, 0.16248328983783722]",0.04154501110315323
"[0.26110488176345825, -0.05910870432853699, 0.029834691435098648, 0.033711209893226624, 0.029834626242518425, -0.05287523567676544, 0.39804333448410034]",0.032677751034498215
"[0.3848891258239746, -0.05617344379425049, 0.0408848375082016, 0.036625705659389496, 0.04088481888175011, -0.07387872785329819, 0.2629433572292328]",0.033074937760829926
"[0.2753886878490448, -0.08258113265037537, 0.007802745793014765, -0.012473486363887787, 0.00780270854011178, 0.0032024437095969915, 0.4365994930267334]",0.033114414662122726
"[0.38151517510414124, 0.11427108943462372, 0.03871416300535202, 0.03625675290822983, 0.038714148104190826, -0.07588518410921097, 0.01298022922128439]",0.04534336179494858
"[0.3421400785446167, -0.02735714614391327, 0.01451493427157402, -0.045375239104032516, 0.10131540149450302, -0.11290595680475235, 0.2519794702529907]",0.04756884649395943
"[0.40948978066444397, -0.05064135789871216, -0.006800113711506128, -0.030787887051701546, -0.006800128612667322, 0.02178310602903366, 0.2576797306537628]",0.031236682087183
"[0.19448721408843994, -0.02467915415763855, 0.018715644255280495, 0.022297853603959084, 0.018715715035796165, -0.012374214828014374, 0.4355209469795227]",0.031574174761772156
"[0.1962135136127472, -0.07164531946182251, 0.05575231835246086, 0.042781516909599304, 0.05575237050652504, -0.11865215748548508, 0.5471492409706116]",0.02438737079501152
"[0.4063350260257721, -0.027296200394630432, 0.04623251408338547, 0.019247235730290413, -0.007616132032126188, -0.053660281002521515, 0.21138504147529602]",0.017624905332922935
"[0.2275415062904358, 0.07773225009441376, 0.0400054045021534, 0.0048027499578893185, 0.0400054007768631, -0.06468430906534195, 0.2423187494277954]",0.04803092032670975
"[0.45076945424079895, -0.04264785349369049, 0.010551194660365582, 0.008688235655426979, 0.0059744613245129585, -0.003815082600340247, 0.27404314279556274]",0.013474386185407639
"[0.28903499245643616, -0.009619824588298798, 0.008799711242318153, -0.01830010674893856, 0.02198525331914425, -0.01574978604912758, 0.10551460832357407]",0.032543957233428955
"[0.4350675642490387, -0.01007874310016632, 0.028444355353713036, -0.052561674267053604, 0.028444359079003334, -0.05997566506266594, 0.15192171931266785]",0.031915873289108276
"[0.3238544166088104, -0.07148784399032593, 0.045584168285131454, -0.007880686782300472, 0.045584142208099365, -0.12193923443555832, 0.3416067361831665]",0.031762734055519104
"[0.4769117534160614, -0.036085501313209534, 0.02724521793425083, -0.14593534171581268, 0.02724521979689598, -0.04591852426528931, 0.13258101046085358]",0.08056516945362091
"[0.451534241437912, -0.035401053726673126, 0.028133973479270935, -0.023379523307085037, 0.02813396044075489, -0.060261353850364685, 0.1746697574853897]",0.036380834877491
"[0.31816405057907104, -0.06467980146408081, 0.009957771748304367, -0.0036669187247753143, 0.04257775843143463, -0.05246920511126518, 0.3356076776981354]",0.03454238921403885
"[0.3545375466346741, 0.0707227811217308, 0.03723011165857315, 0.08067633211612701, 0.016152704134583473, -0.020277682691812515, 0.04150297865271568]",0.032265789806842804
"[0.3612845540046692, -0.005167365074157715, 0.025671469047665596, 0.04583895951509476, 0.0256714578717947, -0.04753245785832405, 0.2817593812942505]",0.028406724333763123
"[0.40965884923934937, -0.05249182879924774, 0.13535360991954803, 0.00868365727365017, -0.08645052462816238, -0.057867441326379776, 0.20001482963562012]",0.027693677693605423
"[0.4990536868572235, 0.019410382956266403, 0.009475882165133953, -0.04467892646789551, 0.032571617513895035, -0.03074980154633522, 0.03056984581053257]",0.03459623083472252
"[0.40750524401664734, 0.05162886902689934, 0.023951582610607147, 0.009641041047871113, 0.013972952030599117, -0.025096185505390167, -0.010986748151481152]",0.027862275019288063
"[0.36485835909843445, -0.013356804847717285, 0.01064997911453247, 0.029713250696659088, 0.0262753926217556, -0.04607652872800827, 0.23281805217266083]",0.01975591666996479
"[0.4001857340335846, -0.025033019483089447, 0.004328152630478144, -0.010390066541731358, 0.049588460475206375, -0.08291080594062805, 0.13121601939201355]",0.026650777086615562
"[0.5201417803764343, 0.013171974569559097, 0.019901998341083527, 0.01869788207113743, 0.01990201137959957, -0.04784457013010979, 0.011773945763707161]",0.029617000371217728
"[0.3927049934864044, 0.013942014425992966, 0.027314020320773125, 0.00695451907813549, 0.027314014732837677, -0.05578579753637314, 0.05643292888998985]",0.053112320601940155
"[0.3375193178653717, -0.059412747621536255, 0.09135934710502625, -0.010629582218825817, 0.09135939180850983, -0.17345158755779266, 0.22284932434558868]",0.06255081295967102
"[0.2588922679424286, -0.035198017954826355, 0.010078633204102516, 0.04235963895916939, 0.0230011735111475, -0.026672789826989174, 0.2782507538795471]",0.016640309244394302
"[0.34945163130760193, -0.0061660706996917725, 0.018161607906222343, 0.039125602692365646, 0.03217322751879692, -0.049263957887887955, 0.23477615416049957]",0.02385886013507843
"[0.25644564628601074, -0.06627711653709412, 0.012481349520385265, 0.0535278283059597, 0.026654407382011414, -0.04606381431221962, 0.4358472228050232]",0.01558973640203476
"[0.28522783517837524, -0.04516759514808655, 0.00807210337370634, -0.021241486072540283, 0.031224818900227547, -0.04893127456307411, 0.37952756881713867]",0.027419205754995346
"[0.2831490635871887, -0.04241189360618591, 0.050648465752601624, 0.001912535633891821, 0.018163932487368584, -0.08963552117347717, 0.36762091517448425]",0.02280847355723381
"[0.24380022287368774, -0.07862979173660278, 0.006191087421029806, -0.011569198220968246, 0.004762123804539442, -0.008578027598559856, 0.46300214529037476]",0.019051074981689453
"[0.5348819494247437, -0.0048621781170368195, 0.0014358082553371787, -0.1176733747124672, -0.010615621693432331, 0.03171468526124954, 0.11099410057067871]",0.03493266552686691
"[0.47928500175476074, -0.015984155237674713, 0.005295272450894117, -0.03151877969503403, 0.018848825246095657, -0.006246720906347036, 0.148005872964859]",0.022350817918777466
"[0.24823793768882751, -0.050155237317085266, 0.07735385745763779, -0.060459256172180176, 0.07735402137041092, -0.14960789680480957, 0.3120822012424469]",0.06814929842948914
"[0.4093902111053467, 0.03197161853313446, 0.0074426098726689816, -0.023058302700519562, 0.012323016300797462, 0.003845563856884837, -0.028295157477259636]",0.02792287804186344
"[0.24254795908927917, -0.016110271215438843, 0.007922041229903698, 0.05076472461223602, 0.04703613743185997, -0.0619344599545002, 0.2968903183937073]",0.025463737547397614
"[0.2722282111644745, -0.031019598245620728, 0.006058583036065102, -0.005099718924611807, 0.030588585883378983, -0.04433102160692215, 0.3958286941051483]",0.0221027210354805
"[0.4232350289821625, -0.044111400842666626, 0.02468843385577202, -0.04422454535961151, -0.00957056600600481, -0.0008607747731730342, 0.1956941932439804]",0.02528609149158001
"[0.34904223680496216, -0.059061288833618164, 0.009695260785520077, -0.0016155852936208248, 0.03950696066021919, -0.045994970947504044, 0.27261194586753845]",0.018948497250676155
"[0.4502951502799988, -0.05148403346538544, 0.005580286029726267, -0.011446158401668072, 0.02103998325765133, -0.041010286659002304, 0.2447863519191742]",0.017374489456415176
"[0.27372482419013977, -0.01778028905391693, 0.048668183386325836, 0.024310283362865448, 0.04866822436451912, -0.07606160640716553, 0.27608978748321533]",0.042238056659698486
"[0.2971034646034241, 0.07592189311981201, 0.03806542605161667, -0.012424178421497345, 0.03806542977690697, -0.07085876911878586, 0.21026799082756042]",0.047095417976379395
"[0.42772218585014343, -0.03441661596298218, 0.018699215725064278, -0.10625146329402924, 0.018699252977967262, -0.038693852722644806, 0.19483539462089539]",0.074200838804245
"[0.221854567527771, -0.07154491543769836, 0.016996851190924644, -0.026651782914996147, 0.016996821388602257, -0.04582878202199936, 0.48996496200561523]",0.039821214973926544
"[0.4682792127132416, -0.0495484322309494, 0.012273707427084446, -0.031670231372117996, 0.012273699976503849, -0.028095854446291924, 0.2577355206012726]",0.023916825652122498
"[0.35232946276664734, -0.005100473761558533, 0.033279258757829666, -0.019649937748908997, 0.03327924758195877, -0.07378289848566055, 0.21855619549751282]",0.03293494135141373
"[0.46635308861732483, -0.01870434731245041, 0.0296098031103611, 0.020089253783226013, 0.015424717217683792, -0.04399065300822258, 0.13941510021686554]",0.0244876891374588
"[0.5471416115760803, -0.02274142950773239, 0.011198793537914753, 0.012934989295899868, 0.011198773980140686, -0.026503298431634903, 0.10283084958791733]",0.02274623140692711
"[0.40464136004447937, -0.0043671876192092896, 0.02045108750462532, -0.0011761636706069112, 0.020451096817851067, -0.04210570082068443, 0.2334044873714447]",0.021688293665647507
"[0.2668730318546295, -0.06942158937454224, 0.03909683972597122, 0.01096012070775032, 0.03909682855010033, -0.07252110540866852, 0.3733142912387848]",0.04126015678048134
"[0.3429252803325653, -0.041596949100494385, 0.00745748495683074, 0.011595012620091438, 0.007457479368895292, -0.0023484628181904554, 0.27108290791511536]",0.019210826605558395
"[0.23577257990837097, -0.021003201603889465, 0.09730052947998047, 0.05932503566145897, 0.09730047732591629, -0.16557767987251282, 0.2398911714553833]",0.06528444588184357
"[0.307220995426178, 0.02714046835899353, 0.06505173444747925, 0.03136531636118889, 0.06505173444747925, -0.13181225955486298, 0.1638105809688568]",0.03934761881828308
"[0.2349044680595398, 0.005667567253112793, 0.01409038994461298, 0.010499750263988972, 0.058714285492897034, -0.07092414051294327, 0.37557920813560486]",0.024764567613601685
"[0.32550182938575745, -0.055227696895599365, 0.005851134657859802, 0.0024283104576170444, 0.049481287598609924, -0.08099319785833359, 0.36234116554260254]",0.024413570761680603
"[0.4125989079475403, 0.0089288130402565, 0.017641549929976463, 0.01090984046459198, 0.03851093351840973, -0.05251501128077507, 0.0937839224934578]",0.027655355632305145
"[0.6451568007469177, 0.2069174200296402, -0.008232374675571918, -0.111671581864357, -0.00823229644447565, -0.0011259642196819186, -0.1876336932182312]",0.09296433627605438
"[0.4539157450199127, 0.07249198108911514, 0.027431216090917587, -0.04139731079339981, 0.02542431466281414, -0.04822889715433121, -0.06767090409994125]",0.05254853516817093
"[0.5213892459869385, 0.37256085872650146, 0.041158583015203476, -0.08387219905853271, 0.04115873575210571, -0.08142028003931046, -0.3782006800174713]",0.11344514787197113
"[0.3985503315925598, 0.06258019804954529, 0.04760971665382385, -0.002820625202730298, 0.06930487602949142, -0.14795415103435516, 0.0749790146946907]",0.0452500656247139
"[0.46731844544410706, 0.013459738343954086, 0.042188163846731186, -0.02854272536933422, 0.042188163846731186, -0.08312195539474487, 0.008436652831733227]",0.05380735546350479
"[0.39932727813720703, -0.018574118614196777, 0.021997760981321335, -0.05241718143224716, 0.02199777029454708, -0.043719131499528885, 0.1624104231595993]",0.03393181413412094
"[0.4532071650028229, 0.018082475289702415, 0.02481015771627426, -0.016334079205989838, 0.02589728683233261, -0.04948142170906067, 0.012815670110285282]",0.03318767249584198
"[0.36841341853141785, 0.040368542075157166, 0.03643311560153961, -0.04362683370709419, 0.052426841109991074, -0.08652064204216003, 0.06949722021818161]",0.06255648285150528
"[0.4181346297264099, 0.05221320688724518, 0.038340676575899124, -0.04683918505907059, 0.03834069147706032, -0.07559165358543396, 0.12743127346038818]",0.04072457179427147
"[0.43720540404319763, 0.06058280169963837, 0.030774051323533058, -0.023396160453557968, 0.026199843734502792, -0.03836953639984131, -0.06670308858156204]",0.04780888929963112
"[0.3790309727191925, 0.043880902230739594, 0.036789581179618835, -0.020830564200878143, 0.03678957372903824, -0.07081921398639679, 0.10491185635328293]",0.06128085404634476
"[0.46511584520339966, 0.02191966399550438, 0.05104515701532364, -0.10648904740810394, 0.05104519799351692, -0.10671675205230713, -0.023032059893012047]",0.05882836505770683
"[0.3460421562194824, -0.003953859210014343, 0.02919440157711506, 0.035187672823667526, 0.029194403439760208, -0.05397424101829529, 0.2659471035003662]",0.02516874298453331
"[0.3441873788833618, -0.002803593873977661, 0.00022259120305534452, -0.0029897389467805624, 0.04425688460469246, -0.039528317749500275, 0.3180721700191498]",0.02418447658419609
"[0.3552362024784088, -0.047743141651153564, 0.003904494922608137, 0.006903060246258974, 0.040982600301504135, -0.039597172290086746, 0.32316863536834717]",0.022321581840515137
"[0.30726754665374756, 0.010544568300247192, 0.0334995873272419, 0.09072466194629669, 0.033499576151371, -0.058637674897909164, 0.2587604522705078]",0.021622754633426666
"[0.3891925513744354, -0.03565266728401184, 0.004033492412418127, 0.007487493101507425, 0.0469820499420166, -0.07492944598197937, 0.325366735458374]",0.03750219941139221
"[0.32334625720977783, -0.029271990060806274, 0.02554953470826149, -0.04541931301355362, 0.025549529120326042, -0.05667711794376373, 0.22313030064105988]",0.03812805935740471
"[0.21613319218158722, 0.005256101489067078, 0.010622341185808182, 0.07677025347948074, 0.08356344699859619, -0.09403185546398163, 0.16563428938388824]",0.038289446383714676
"[0.36857643723487854, -0.06253157556056976, 0.03277932107448578, 0.0014478365192189813, 0.032779280096292496, -0.06291504204273224, 0.26441970467567444]",0.028362937271595
"[0.33518317341804504, -0.04050165414810181, 0.023902887478470802, -0.10325300693511963, 0.023902885615825653, -0.04435204342007637, 0.30935823917388916]",0.07082279026508331
"[0.24025563895702362, 0.01545742154121399, 0.02831597439944744, 0.06631749868392944, 0.028315989300608635, -0.06151075288653374, 0.3419727385044098]",0.021304719150066376
"[0.3897879421710968, -0.03032870590686798, 0.004136946983635426, 0.019917543977499008, 0.004136948846280575, 0.00822843611240387, 0.2431788295507431]",0.020052336156368256
"[0.37109804153442383, 0.04730956256389618, 0.022834423929452896, -0.006011681631207466, 0.022834409028291702, -0.03601917251944542, 0.043137382715940475]",0.035654470324516296
"[0.2046320140361786, -0.08507424592971802, 0.06478863954544067, -0.03018699772655964, 0.0647888258099556, -0.1207905188202858, 0.41241127252578735]",0.06117887794971466
"[0.2051488310098648, -0.08795437216758728, 0.029825089499354362, 0.03314791992306709, 0.012036619707942009, -0.028989993035793304, 0.5260363817214966]",0.01942184567451477
"[0.42058420181274414, -0.0015006884932518005, 0.010151464492082596, 0.004250649828463793, 0.010151466354727745, -0.008453639224171638, 0.08500952273607254]",0.034271933138370514
"[0.12164503335952759, -0.07512113451957703, 0.08052004128694534, 0.06585869193077087, 0.08052005618810654, -0.19116200506687164, 0.4481462836265564]",0.046959295868873596
"[0.3148678243160248, -0.05475334823131561, 0.00637674517929554, 0.05470797419548035, 0.025885887444019318, -0.03475814312696457, 0.2220240980386734]",0.01724625751376152
"[0.3773389756679535, -0.017735406756401062, 0.02194387838244438, 0.04942343756556511, 0.021943889558315277, -0.05301804468035698, 0.2485242784023285]",0.018504157662391663
"[0.29281121492385864, -0.08025339245796204, 0.05789240822196007, 0.018055297434329987, -0.018343396484851837, -0.05054114758968353, 0.3599303960800171]",0.023358255624771118
"[0.2976821959018707, 0.020882397890090942, 0.04446922615170479, 0.03286288306117058, 0.044469211250543594, -0.08170945942401886, 0.22015687823295593]",0.04211866483092308
"[0.3991459906101227, -0.050921425223350525, 0.015975238755345345, -0.02231946587562561, 0.048484958708286285, -0.062361374497413635, 0.2409544140100479]",0.03592013940215111
"[0.4292498826980591, 0.006782233715057373, 0.019011806696653366, 0.016452975571155548, 0.03014068305492401, -0.06027510017156601, 0.05627832189202309]",0.03139745071530342
"[0.3602345883846283, 0.00023412704467773438, 0.024203917011618614, 0.05255219712853432, 0.024203913286328316, -0.040279511362314224, 0.09195677936077118]",0.02864082157611847
"[0.24277569353580475, -0.02123427391052246, 0.03213692083954811, 0.021593062207102776, 0.032136913388967514, -0.07437542080879211, 0.34340333938598633]",0.030254554003477097
"[0.3846539258956909, 0.05016440153121948, 0.03823324665427208, 0.015570140443742275, 0.03823322802782059, -0.0872926265001297, 0.05013496056199074]",0.03925405815243721
"[0.40940526127815247, 0.011899445205926895, 0.0084307249635458, 0.05659215897321701, 0.030002417042851448, -0.03896230086684227, 0.037090472877025604]",0.03734937310218811
"[0.43394842743873596, 0.0493023544549942, 0.02847425453364849, 0.021939750760793686, 0.02847425453364849, -0.060804612934589386, 0.07770442962646484]",0.03006865456700325
"[0.23918332159519196, -0.03425833582878113, 0.0743137001991272, 0.008932797238230705, 0.07431366294622421, -0.13217632472515106, 0.2651079595088959]",0.07208331674337387
"[0.4605444669723511, -0.002559751272201538, 0.010406209155917168, 0.06951259076595306, 0.01040620543062687, 0.0070491875521838665, 0.14931070804595947]",0.026848219335079193
"[0.30672380328178406, -0.05468901991844177, 0.02258623018860817, 0.00931211095303297, 0.022586211562156677, -0.03866194933652878, 0.3352947235107422]",0.03607707843184471
"[0.27435779571533203, -0.044119060039520264, 0.0016714130761101842, 0.05640186369419098, 0.056206464767456055, -0.057541362941265106, 0.34925806522369385]",0.02139792963862419
"[0.4575011730194092, 0.008311949670314789, 0.01634080708026886, 0.03831003978848457, 0.01634080521762371, -0.013545513153076172, 0.06076480820775032]",0.025998495519161224
"[0.22757862508296967, 0.03194126486778259, 0.051107585430145264, 0.06304467469453812, 0.05110757797956467, -0.09172332286834717, 0.2385876327753067]",0.03569633141160011
"[0.41909754276275635, 0.06893035769462585, 0.09193003922700882, 0.038263630121946335, 0.09192995727062225, -0.16312645375728607, -0.0039297486655414104]",0.045690469443798065
"[0.4465661942958832, 0.013360355980694294, 0.02694934792816639, -0.0315801165997982, 0.026949342340230942, -0.05809185281395912, 0.0038997838273644447]",0.03812979534268379
"[0.3608092665672302, 0.002121187746524811, 0.014121387153863907, 0.030061107128858566, 0.016029467806220055, -0.02033138833940029, 0.07987768203020096]",0.020692450925707817
"[0.43527138233184814, 0.03187169134616852, 0.002452345797792077, 0.0018075404223054647, 0.01519891805946827, -0.003246195148676634, 0.18044216930866241]",0.024014439433813095
"[0.23943255841732025, 0.11187173426151276, 0.07682393491268158, -0.03878345340490341, 0.07682391256093979, -0.14622080326080322, 0.15513013303279877]",0.07498885691165924
"[0.46755537390708923, -0.022244751453399658, 0.0029170564375817776, -0.007653240580111742, 0.060805145651102066, -0.09862173348665237, 0.22232969105243683]",0.041656941175460815
"[0.33237817883491516, -0.006947755813598633, 0.02454763650894165, -0.015497473068535328, 0.024547630921006203, -0.05176294222474098, 0.19141551852226257]",0.029489366337656975
"[0.6114354133605957, -0.00905907154083252, 0.026993731036782265, -0.05144947022199631, -0.021661704406142235, 0.0009657307527959347, 0.095997154712677]",0.023118548095226288
"[0.3171471059322357, 0.01126968115568161, 0.011512676253914833, 0.014818682335317135, 0.03915121778845787, -0.031741008162498474, 0.06566277146339417]",0.03814525902271271
"[0.469890296459198, -0.018898271024227142, 0.01348358765244484, -0.04694261774420738, 0.009295133873820305, -0.029197407886385918, 0.17527298629283905]",0.030506879091262817
"[0.23943255841732025, 0.11187173426151276, 0.07682393491268158, -0.03878345340490341, 0.07682391256093979, -0.14622080326080322, 0.15513013303279877]",0.07498885691165924
"[0.4329981207847595, 0.012238532304763794, 0.013924067839980125, -0.025571927428245544, 0.013924052938818932, -0.011791892349720001, 0.04584861919283867]",0.03240189701318741
"[0.35149824619293213, 0.006845228374004364, 0.02791147120296955, -0.031287357211112976, 0.0279114730656147, -0.0534992553293705, 0.11328314989805222]",0.03715580701828003
"[0.31871435046195984, -0.01920822262763977, 0.013480449095368385, 0.0231954213231802, 0.013480449095368385, -0.014593599364161491, 0.2460671067237854]",0.029918860644102097
"[0.4758218824863434, -0.012946918606758118, 0.0097982008010149, -0.01724119484424591, 0.0052086408250033855, -0.015751365572214127, 0.13936133682727814]",0.020787470042705536
"[0.45047658681869507, -0.03917580842971802, 0.012702936306595802, 0.004128479864448309, 0.012702935375273228, -0.018947169184684753, 0.18016231060028076]",0.022108320146799088
"[0.5043092370033264, -0.007855352014303207, 0.0029047438874840736, -0.02704557776451111, 0.019508227705955505, -0.024981793016195297, 0.07022139430046082]",0.02893369272351265
"[0.41660740971565247, 0.051324956119060516, 0.0036794012412428856, -0.042236894369125366, 0.05008470267057419, -0.05040483921766281, 0.06649927794933319]",0.036031849682331085
"[0.46476250886917114, -0.04467819631099701, 0.024360759183764458, -0.04745279252529144, 0.024360788986086845, -0.06484858691692352, 0.22641947865486145]",0.029791146516799927
"[0.4183834493160248, -0.019856110215187073, 0.05731029808521271, -0.09029826521873474, 0.057310283184051514, -0.10267824679613113, 0.15132185816764832]",0.0755009651184082
"[0.322300523519516, -0.02182239294052124, 0.025158116593956947, 0.04268719628453255, 0.04396068677306175, -0.0626944899559021, 0.25097015500068665]",0.02662934735417366
"[0.24949519336223602, -0.03143349289894104, 0.042275335639715195, 0.03102375939488411, 0.0031160288490355015, -0.05588769167661667, 0.32126569747924805]",0.024452513083815575
"[0.2513574957847595, 0.0014654844999313354, 0.007285190746188164, 0.07055392861366272, 0.08197659254074097, -0.09113755077123642, 0.23046785593032837]",0.02800193428993225
"[0.28828126192092896, -0.06228058040142059, 0.003928183577954769, 0.02014145255088806, 0.03897691145539284, -0.04874074459075928, 0.3018719255924225]",0.020810075104236603
